,gen,x,y
143,rrn16,12195,1
144,rrn16,12196,1
145,rrn16,12197,1
146,rrn16,12198,1
147,rrn16,12199,1
148,rrn16,12200,1
149,rrn16,12201,1
150,rrn16,12202,1
151,rrn16,12203,1
152,rrn16,12204,1
153,rrn16,12205,1
154,rrn16,12206,1
155,rrn16,12207,1
156,rrn16,12208,1
157,rrn16,12209,1
158,rrn16,12210,1
159,rrn16,12211,1
160,rrn16,12212,1
161,rrn16,12213,1
162,rrn16,12214,1
163,rrn16,12215,1
164,rrn16,12216,1
165,rrn16,12217,1
166,rrn16,12218,1
167,rrn16,12219,1
168,rrn16,12220,1
169,rrn16,12221,1
170,rrn16,12222,1
171,rrn16,12223,1
172,rrn16,12224,1
173,rrn16,12225,1
174,rrn16,12226,1
175,rrn16,12227,1
176,rrn16,12228,1
177,rrn16,12229,1
178,rrn16,12230,1
179,rrn16,12231,1
180,rrn16,12232,1
181,rrn16,12233,1
182,rrn16,12234,1
183,rrn16,12235,1
184,rrn16,12236,1
185,rrn16,12237,1
186,rrn16,12238,1
187,rrn16,12239,1
188,rrn16,12240,1
189,rrn16,12241,1
190,rrn16,12242,1
191,rrn16,12243,1
192,rrn16,12244,1
193,rrn16,12245,1
194,rrn16,12246,1
195,rrn16,12247,1
196,rrn16,12248,1
197,rrn16,12249,1
198,rrn16,12250,1
199,rrn16,12251,1
200,rrn16,12252,1
201,rrn16,12253,1
202,rrn16,12254,1
203,rrn16,12255,1
204,rrn16,12256,1
205,rrn16,12257,1
206,rrn16,12258,1
207,rrn16,12259,1
208,rrn16,12260,1
209,rrn16,12261,1
210,rrn16,12262,1
211,rrn16,12263,1
212,rrn16,12264,1
213,rrn16,12265,1
214,rrn16,12266,1
215,rrn16,12267,1
216,rrn16,12268,1
217,rrn16,12269,1
218,rrn16,12270,1
219,rrn16,12271,1
220,rrn16,12272,1
221,rrn16,12273,1
222,rrn16,12274,1
223,rrn16,12275,1
224,rrn16,12276,1
225,rrn16,12277,1
226,rrn16,12278,1
227,rrn16,12279,1
228,rrn16,12280,1
229,rrn16,12281,1
230,rrn16,12282,1
231,rrn16,12283,1
232,rrn16,12284,1
233,rrn16,12285,1
234,rrn16,12286,1
235,rrn16,12287,1
236,rrn16,12288,1
237,rrn16,12289,1
238,rrn16,12290,1
239,rrn16,12291,1
240,rrn16,12292,1
241,rrn16,12293,1
242,rrn16,12294,1
243,rrn16,12295,1
244,rrn16,12296,1
245,rrn16,12297,1
246,rrn16,12298,1
247,rrn16,12299,1
248,rrn16,12300,1
249,rrn16,12301,1
250,rrn16,12302,1
251,rrn16,12303,1
252,rrn16,12304,1
253,rrn16,12305,1
254,rrn16,12306,1
255,rrn16,12307,1
256,rrn16,12308,1
257,rrn16,12309,1
258,rrn16,12310,1
259,rrn16,12311,1
260,rrn16,12312,1
261,rrn16,12313,1
262,rrn16,12314,1
263,rrn16,12315,1
264,rrn16,12316,1
265,rrn16,12317,1
266,rrn16,12318,1
267,rrn16,12319,1
268,rrn16,12320,1
269,rrn16,12321,1
270,rrn16,12322,1
271,rrn16,12323,1
272,rrn16,12324,1
273,rrn16,12325,1
274,rrn16,12326,1
275,rrn16,12327,1
276,rrn16,12328,1
277,rrn16,12329,1
278,rrn16,12330,1
279,rrn16,12331,1
280,rrn16,12332,1
281,rrn16,12333,1
282,rrn16,12334,1
283,rrn16,12335,1
284,rrn16,12336,1
285,rrn16,12337,1
286,rrn16,12338,1
287,rrn16,12339,1
288,rrn16,12340,1
289,rrn16,12341,1
290,rrn16,12342,1
291,rrn16,12343,1
292,rrn16,12344,1
293,rrn16,12345,1
294,rrn16,12346,1
295,rrn16,12347,1
296,rrn16,12348,1
297,rrn16,12349,1
298,rrn16,12350,1
299,rrn16,12351,1
300,rrn16,12352,1
301,rrn16,12353,1
302,rrn16,12354,1
303,rrn16,12355,1
304,rrn16,12356,1
305,rrn16,12357,1
306,rrn16,12358,1
307,rrn16,12359,1
308,rrn16,12360,1
309,rrn16,12361,1
310,rrn16,12362,1
311,rrn16,12363,1
312,rrn16,12364,1
313,rrn16,12365,1
314,rrn16,12366,1
315,rrn16,12367,1
316,rrn16,12368,1
317,rrn16,12369,1
318,rrn16,12370,1
319,rrn16,12371,1
320,rrn16,12372,1
321,rrn16,12373,1
322,rrn16,12374,1
323,rrn16,12375,1
324,rrn16,12376,1
325,rrn16,12377,1
326,rrn16,12378,1
327,rrn16,12379,1
328,rrn16,12380,1
329,rrn16,12381,1
330,rrn16,12382,1
331,rrn16,12383,1
332,rrn16,12384,1
333,rrn16,12385,1
334,rrn16,12386,1
335,rrn16,12387,1
336,rrn16,12388,1
337,rrn16,12389,1
338,rrn16,12390,1
339,rrn16,12391,1
340,rrn16,12392,1
341,rrn16,12393,1
342,rrn16,12394,1
343,rrn16,12395,1
344,rrn16,12396,1
345,rrn16,12397,1
346,rrn16,12398,1
347,rrn16,12399,1
348,rrn16,12400,1
349,rrn16,12401,1
350,rrn16,12402,1
351,rrn16,12403,1
352,rrn16,12404,1
353,rrn16,12405,1
354,rrn16,12406,1
355,rrn16,12407,1
356,rrn16,12408,1
357,rrn16,12409,1
358,rrn16,12410,1
359,rrn16,12411,1
360,rrn16,12412,1
361,rrn16,12413,1
362,rrn16,12414,1
363,rrn16,12415,1
364,rrn16,12416,1
365,rrn16,12417,1
366,rrn16,12418,1
367,rrn16,12419,1
368,rrn16,12420,1
369,rrn16,12421,1
370,rrn16,12422,1
371,rrn16,12423,1
372,rrn16,12424,1
373,rrn16,12425,1
374,rrn16,12426,1
375,rrn16,12427,1
376,rrn16,12428,1
377,rrn16,12429,1
378,rrn16,12430,1
379,rrn16,12431,1
380,rrn16,12432,1
381,rrn16,12433,1
382,rrn16,12434,1
383,rrn16,12435,1
384,rrn16,12436,1
385,rrn16,12437,1
386,rrn16,12438,1
387,rrn16,12439,1
388,rrn16,12440,1
389,rrn16,12441,1
390,rrn16,12442,1
391,rrn16,12443,1
392,rrn16,12444,1
393,rrn16,12445,1
394,rrn16,12446,1
395,rrn16,12447,1
396,rrn16,12448,1
397,rrn16,12449,1
398,rrn16,12450,1
399,rrn16,12451,1
400,rrn16,12452,1
401,rrn16,12453,1
402,rrn16,12454,1
403,rrn16,12455,1
404,rrn16,12456,1
405,rrn16,12457,1
406,rrn16,12458,1
407,rrn16,12459,1
408,rrn16,12460,1
409,rrn16,12461,1
410,rrn16,12462,1
411,rrn16,12463,1
412,rrn16,12464,1
413,rrn16,12465,1
414,rrn16,12466,1
415,rrn16,12467,1
416,rrn16,12468,1
417,rrn16,12469,1
418,rrn16,12470,1
419,rrn16,12471,1
420,rrn16,12472,1
421,rrn16,12473,1
422,rrn16,12474,1
423,rrn16,12475,1
424,rrn16,12476,1
425,rrn16,12477,1
426,rrn16,12478,1
427,rrn16,12479,1
428,rrn16,12480,1
429,rrn16,12481,1
430,rrn16,12482,1
431,rrn16,12483,1
432,rrn16,12484,1
433,rrn16,12485,1
434,rrn16,12486,1
435,rrn16,12487,1
436,rrn16,12488,1
437,rrn16,12489,1
438,rrn16,12490,1
439,rrn16,12491,1
440,rrn16,12492,1
441,rrn16,12493,1
442,rrn16,12494,1
443,rrn16,12495,1
444,rrn16,12496,1
445,rrn16,12497,1
446,rrn16,12498,1
447,rrn16,12499,1
448,rrn16,12500,1
449,rrn16,12501,1
450,rrn16,12502,1
451,rrn16,12503,1
452,rrn16,12504,1
453,rrn16,12505,1
454,rrn16,12506,1
455,rrn16,12507,1
456,rrn16,12508,1
457,rrn16,12509,1
458,rrn16,12510,1
459,rrn16,12511,1
460,rrn16,12512,1
461,rrn16,12513,1
462,rrn16,12514,1
463,rrn16,12515,1
464,rrn16,12516,1
465,rrn16,12517,1
466,rrn16,12518,1
467,rrn16,12519,1
468,rrn16,12520,1
469,rrn16,12521,1
470,rrn16,12522,1
471,rrn16,12523,1
472,rrn16,12524,1
473,rrn16,12525,1
474,rrn16,12526,1
475,rrn16,12527,1
476,rrn16,12528,1
477,rrn16,12529,1
478,rrn16,12530,1
479,rrn16,12531,1
480,rrn16,12532,1
481,rrn16,12533,1
482,rrn16,12534,1
483,rrn16,12535,1
484,rrn16,12536,1
485,rrn16,12537,1
486,rrn16,12538,1
487,rrn16,12539,1
488,rrn16,12540,1
489,rrn16,12541,1
490,rrn16,12542,1
491,rrn16,12543,1
492,rrn16,12544,1
493,rrn16,12545,1
494,rrn16,12546,1
495,rrn16,12547,1
496,rrn16,12548,1
497,rrn16,12549,1
498,rrn16,12550,1
499,rrn16,12551,1
500,rrn16,12552,1
501,rrn16,12553,1
502,rrn16,12554,1
503,rrn16,12555,1
504,rrn16,12556,1
505,rrn16,12557,1
506,rrn16,12558,1
507,rrn16,12559,1
508,rrn16,12560,1
509,rrn16,12561,1
510,rrn16,12562,1
511,rrn16,12563,1
512,rrn16,12564,1
513,rrn16,12565,1
514,rrn16,12566,1
515,rrn16,12567,1
516,rrn16,12568,1
517,rrn16,12569,1
518,rrn16,12570,1
519,rrn16,12571,1
520,rrn16,12572,1
521,rrn16,12573,1
522,rrn16,12574,1
523,rrn16,12575,1
524,rrn16,12576,1
525,rrn16,12577,1
526,rrn16,12578,1
527,rrn16,12579,1
528,rrn16,12580,1
529,rrn16,12581,1
530,rrn16,12582,1
531,rrn16,12583,1
532,rrn16,12584,1
533,rrn16,12585,1
534,rrn16,12586,1
535,rrn16,12587,1
536,rrn16,12588,1
537,rrn16,12589,1
538,rrn16,12590,1
539,rrn16,12591,1
540,rrn16,12592,1
541,rrn16,12593,1
542,rrn16,12594,1
543,rrn16,12595,1
544,rrn16,12596,1
545,rrn16,12597,1
546,rrn16,12598,1
547,rrn16,12599,1
548,rrn16,12600,1
549,rrn16,12601,1
550,rrn16,12602,1
551,rrn16,12603,1
552,rrn16,12604,1
553,rrn16,12605,1
554,rrn16,12606,1
555,rrn16,12607,1
556,rrn16,12608,1
557,rrn16,12609,1
558,rrn16,12610,1
559,rrn16,12611,1
560,rrn16,12612,1
561,rrn16,12613,1
562,rrn16,12614,1
563,rrn16,12615,1
564,rrn16,12616,1
565,rrn16,12617,1
566,rrn16,12618,1
567,rrn16,12619,1
568,rrn16,12620,1
569,rrn16,12621,1
570,rrn16,12622,1
571,rrn16,12623,1
572,rrn16,12624,1
573,rrn16,12625,1
574,rrn16,12626,1
575,rrn16,12627,1
576,rrn16,12628,1
577,rrn16,12629,1
578,rrn16,12630,1
579,rrn16,12631,1
580,rrn16,12632,1
581,rrn16,12633,1
582,rrn16,12634,1
583,rrn16,12635,1
584,rrn16,12636,1
585,rrn16,12637,1
586,rrn16,12638,1
587,rrn16,12639,1
588,rrn16,12640,1
589,rrn16,12641,1
590,rrn16,12642,1
591,rrn16,12643,1
592,rrn16,12644,1
593,rrn16,12645,1
594,rrn16,12646,1
595,rrn16,12647,1
596,rrn16,12648,1
597,rrn16,12649,1
598,rrn16,12650,1
599,rrn16,12651,1
600,rrn16,12652,1
601,rrn16,12653,1
602,rrn16,12654,1
603,rrn16,12655,1
604,rrn16,12656,1
605,rrn16,12657,1
606,rrn16,12658,1
607,rrn16,12659,1
608,rrn16,12660,1
609,rrn16,12661,1
610,rrn16,12662,1
611,rrn16,12663,1
612,rrn16,12664,1
613,rrn16,12665,1
614,rrn16,12666,1
615,rrn16,12667,1
616,rrn16,12668,1
617,rrn16,12669,1
618,rrn16,12670,1
619,rrn16,12671,1
620,rrn16,12672,1
621,rrn16,12673,1
622,rrn16,12674,1
623,rrn16,12675,1
624,rrn16,12676,1
625,rrn16,12677,1
626,rrn16,12678,1
627,rrn16,12679,1
628,rrn16,12680,1
629,rrn16,12681,1
630,rrn16,12682,1
631,rrn16,12683,1
632,rrn16,12684,1
633,rrn16,12685,1
634,rrn16,12686,1
635,rrn16,12687,1
636,rrn16,12688,1
637,rrn16,12689,1
638,rrn16,12690,1
639,rrn16,12691,1
640,rrn16,12692,1
641,rrn16,12693,1
642,rrn16,12694,1
643,rrn16,12695,1
644,rrn16,12696,1
645,rrn16,12697,1
646,rrn16,12698,1
647,rrn16,12699,1
648,rrn16,12700,1
649,rrn16,12701,1
650,rrn16,12702,1
651,rrn16,12703,1
652,rrn16,12704,1
653,rrn16,12705,1
654,rrn16,12706,1
655,rrn16,12707,1
656,rrn16,12708,1
657,rrn16,12709,1
658,rrn16,12710,1
659,rrn16,12711,1
660,rrn16,12712,1
661,rrn16,12713,1
662,rrn16,12714,1
663,rrn16,12715,1
664,rrn16,12716,1
665,rrn16,12717,1
666,rrn16,12718,1
667,rrn16,12719,1
668,rrn16,12720,1
669,rrn16,12721,1
670,rrn16,12722,1
671,rrn16,12723,1
672,rrn16,12724,1
673,rrn16,12725,1
674,rrn16,12726,1
675,rrn16,12727,1
676,rrn16,12728,1
677,rrn16,12729,1
678,rrn16,12730,1
679,rrn16,12731,1
680,rrn16,12732,1
681,rrn16,12733,1
682,rrn16,12734,1
683,rrn16,12735,1
684,rrn16,12736,1
685,rrn16,12737,1
686,rrn16,12738,1
687,rrn16,12739,1
688,rrn16,12740,1
689,rrn16,12741,1
690,rrn16,12742,1
691,rrn16,12743,1
692,rrn16,12744,1
693,rrn16,12745,1
694,rrn16,12746,1
695,rrn16,12747,1
696,rrn16,12748,1
697,rrn16,12749,1
698,rrn16,12750,1
699,rrn16,12751,1
700,rrn16,12752,1
701,rrn16,12753,1
702,rrn16,12754,1
703,rrn16,12755,1
704,rrn16,12756,1
705,rrn16,12757,1
706,rrn16,12758,1
707,rrn16,12759,1
708,rrn16,12760,1
709,rrn16,12761,1
710,rrn16,12762,1
711,rrn16,12763,1
712,rrn16,12764,1
713,rrn16,12765,1
714,rrn16,12766,1
715,rrn16,12767,1
716,rrn16,12768,1
717,rrn16,12769,1
718,rrn16,12770,1
719,rrn16,12771,1
720,rrn16,12772,1
721,rrn16,12773,1
722,rrn16,12774,1
723,rrn16,12775,1
724,rrn16,12776,1
725,rrn16,12777,1
726,rrn16,12778,1
727,rrn16,12779,1
728,rrn16,12780,1
729,rrn16,12781,1
730,rrn16,12782,1
731,rrn16,12783,1
732,rrn16,12784,1
733,rrn16,12785,1
734,rrn16,12786,1
735,rrn16,12787,1
736,rrn16,12788,1
737,rrn16,12789,1
738,rrn16,12790,1
739,rrn16,12791,1
740,rrn16,12792,1
741,rrn16,12793,1
742,rrn16,12794,1
743,rrn16,12795,1
744,rrn16,12796,1
745,rrn16,12797,1
746,rrn16,12798,1
747,rrn16,12799,1
748,rrn16,12800,1
749,rrn16,12801,1
750,rrn16,12802,1
751,rrn16,12803,1
752,rrn16,12804,1
753,rrn16,12805,1
754,rrn16,12806,1
755,rrn16,12807,1
756,rrn16,12808,1
757,rrn16,12809,1
758,rrn16,12810,1
759,rrn16,12811,1
760,rrn16,12812,1
761,rrn16,12813,1
762,rrn16,12814,1
763,rrn16,12815,1
764,rrn16,12816,1
765,rrn16,12817,1
766,rrn16,12818,1
767,rrn16,12819,1
768,rrn16,12820,1
769,rrn16,12821,1
770,rrn16,12822,1
771,rrn16,12823,1
772,rrn16,12824,1
773,rrn16,12825,1
774,rrn16,12826,1
775,rrn16,12827,1
776,rrn16,12828,1
777,rrn16,12829,1
778,rrn16,12830,1
779,rrn16,12831,1
780,rrn16,12832,1
781,rrn16,12833,1
782,rrn16,12834,1
783,rrn16,12835,1
784,rrn16,12836,1
785,rrn16,12837,1
786,rrn16,12838,1
787,rrn16,12839,1
788,rrn16,12840,1
789,rrn16,12841,1
790,rrn16,12842,1
791,rrn16,12843,1
792,rrn16,12844,1
793,rrn16,12845,1
794,rrn16,12846,1
795,rrn16,12847,1
796,rrn16,12848,1
797,rrn16,12849,1
798,rrn16,12850,1
799,rrn16,12851,1
800,rrn16,12852,1
801,rrn16,12853,1
802,rrn16,12854,1
803,rrn16,12855,1
804,rrn16,12856,1
805,rrn16,12857,1
806,rrn16,12858,1
807,rrn16,12859,1
808,rrn16,12860,1
809,rrn16,12861,1
810,rrn16,12862,1
811,rrn16,12863,1
812,rrn16,12864,1
813,rrn16,12865,1
814,rrn16,12866,1
815,rrn16,12867,1
816,rrn16,12868,1
817,rrn16,12869,1
818,rrn16,12870,1
819,rrn16,12871,1
820,rrn16,12872,1
821,rrn16,12873,1
822,rrn16,12874,1
823,rrn16,12875,1
824,rrn16,12876,1
825,rrn16,12877,1
826,rrn16,12878,1
827,rrn16,12879,1
828,rrn16,12880,1
829,rrn16,12881,1
830,rrn16,12882,1
831,rrn16,12883,1
832,rrn16,12884,1
833,rrn16,12885,1
834,rrn16,12886,1
835,rrn16,12887,1
836,rrn16,12888,1
837,rrn16,12889,1
838,rrn16,12890,1
839,rrn16,12891,1
840,rrn16,12892,1
841,rrn16,12893,1
842,rrn16,12894,1
843,rrn16,12895,1
844,rrn16,12896,1
845,rrn16,12897,1
846,rrn16,12898,1
847,rrn16,12899,1
848,rrn16,12900,1
849,rrn16,12901,1
850,rrn16,12902,1
851,rrn16,12903,1
852,rrn16,12904,1
853,rrn16,12905,1
854,rrn16,12906,1
855,rrn16,12907,1
856,rrn16,12908,1
857,rrn16,12909,1
858,rrn16,12910,1
859,rrn16,12911,1
860,rrn16,12912,1
861,rrn16,12913,1
862,rrn16,12914,1
863,rrn16,12915,1
864,rrn16,12916,1
865,rrn16,12917,1
866,rrn16,12918,1
867,rrn16,12919,1
868,rrn16,12920,1
869,rrn16,12921,1
870,rrn16,12922,1
871,rrn16,12923,1
872,rrn16,12924,1
873,rrn16,12925,1
874,rrn16,12926,1
875,rrn16,12927,1
876,rrn16,12928,1
877,rrn16,12929,1
878,rrn16,12930,1
879,rrn16,12931,1
880,rrn16,12932,1
881,rrn16,12933,1
882,rrn16,12934,1
883,rrn16,12935,1
884,rrn16,12936,1
885,rrn16,12937,1
886,rrn16,12938,1
887,rrn16,12939,1
888,rrn16,12940,1
889,rrn16,12941,1
890,rrn16,12942,1
891,rrn16,12943,1
892,rrn16,12944,1
893,rrn16,12945,1
894,rrn16,12946,1
895,rrn16,12947,1
896,rrn16,12948,1
897,rrn16,12949,1
898,rrn16,12950,1
899,rrn16,12951,1
900,rrn16,12952,1
901,rrn16,12953,1
902,rrn16,12954,1
903,rrn16,12955,1
904,rrn16,12956,1
905,rrn16,12957,1
906,rrn16,12958,1
907,rrn16,12959,1
908,rrn16,12960,1
909,rrn16,12961,1
910,rrn16,12962,1
911,rrn16,12963,1
912,rrn16,12964,1
913,rrn16,12965,1
914,rrn16,12966,1
915,rrn16,12967,1
916,rrn16,12968,1
917,rrn16,12969,1
918,rrn16,12970,1
919,rrn16,12971,1
920,rrn16,12972,1
921,rrn16,12973,1
922,rrn16,12974,1
923,rrn16,12975,1
924,rrn16,12976,1
925,rrn16,12977,1
926,rrn16,12978,1
927,rrn16,12979,1
928,rrn16,12980,1
929,rrn16,12981,1
930,rrn16,12982,1
931,rrn16,12983,1
932,rrn16,12984,1
933,rrn16,12985,1
934,rrn16,12986,1
935,rrn16,12987,1
936,rrn16,12988,1
937,rrn16,12989,1
938,rrn16,12990,1
939,rrn16,12991,1
940,rrn16,12992,1
941,rrn16,12993,1
942,rrn16,12994,1
943,rrn16,12995,1
944,rrn16,12996,1
945,rrn16,12997,1
946,rrn16,12998,1
947,rrn16,12999,1
948,rrn16,13000,1
949,rrn16,13001,1
950,rrn16,13002,1
951,rrn16,13003,1
952,rrn16,13004,1
953,rrn16,13005,1
954,rrn16,13006,1
955,rrn16,13007,1
956,rrn16,13008,1
957,rrn16,13009,1
958,rrn16,13010,1
959,rrn16,13011,1
960,rrn16,13012,1
961,rrn16,13013,1
962,rrn16,13014,1
963,rrn16,13015,1
964,rrn16,13016,1
965,rrn16,13017,1
966,rrn16,13018,1
967,rrn16,13019,1
968,rrn16,13020,1
969,rrn16,13021,1
970,rrn16,13022,1
971,rrn16,13023,1
972,rrn16,13024,1
973,rrn16,13025,1
974,rrn16,13026,1
975,rrn16,13027,1
976,rrn16,13028,1
977,rrn16,13029,1
978,rrn16,13030,1
979,rrn16,13031,1
980,rrn16,13032,1
981,rrn16,13033,1
982,rrn16,13034,1
983,rrn16,13035,1
984,rrn16,13036,1
985,rrn16,13037,1
986,rrn16,13038,1
987,rrn16,13039,1
988,rrn16,13040,1
989,rrn16,13041,1
990,rrn16,13042,1
991,rrn16,13043,1
992,rrn16,13044,1
993,rrn16,13045,1
994,rrn16,13046,1
995,rrn16,13047,1
996,rrn16,13048,1
997,rrn16,13049,1
998,rrn16,13050,1
999,rrn16,13051,1
1000,rrn16,13052,1
1001,rrn16,13053,1
1002,rrn16,13054,1
1003,rrn16,13055,1
1004,rrn16,13056,1
1005,rrn16,13057,1
1006,rrn16,13058,1
1007,rrn16,13059,1
1008,rrn16,13060,1
1009,rrn16,13061,1
1010,rrn16,13062,1
1011,rrn16,13063,1
1012,rrn16,13064,1
1013,rrn16,13065,1
1014,rrn16,13066,1
1015,rrn16,13067,1
1016,rrn16,13068,1
1017,rrn16,13069,1
1018,rrn16,13070,1
1019,rrn16,13071,1
1020,rrn16,13072,1
1021,rrn16,13073,1
1022,rrn16,13074,1
1023,rrn16,13075,1
1024,rrn16,13076,1
1025,rrn16,13077,1
1026,rrn16,13078,1
1027,rrn16,13079,1
1028,rrn16,13080,1
1029,rrn16,13081,1
1030,rrn16,13082,1
1031,rrn16,13083,1
1032,rrn16,13084,1
1033,rrn16,13085,1
1034,rrn16,13086,1
1035,rrn16,13087,1
1036,rrn16,13088,1
1037,rrn16,13089,1
1038,rrn16,13090,1
1039,rrn16,13091,1
1040,rrn16,13092,1
1041,rrn16,13093,1
1042,rrn16,13094,1
1043,rrn16,13095,1
1044,rrn16,13096,1
1045,rrn16,13097,1
1046,rrn16,13098,1
1047,rrn16,13099,1
1048,rrn16,13100,1
1049,rrn16,13101,1
1050,rrn16,13102,1
1051,rrn16,13103,1
1052,rrn16,13104,1
1053,rrn16,13105,1
1054,rrn16,13106,1
1055,rrn16,13107,1
1056,rrn16,13108,1
1057,rrn16,13109,1
1058,rrn16,13110,1
1059,rrn16,13111,1
1060,rrn16,13112,1
1061,rrn16,13113,1
1062,rrn16,13114,1
1063,rrn16,13115,1
1064,rrn16,13116,1
1065,rrn16,13117,1
1066,rrn16,13118,1
1067,rrn16,13119,1
1068,rrn16,13120,1
1069,rrn16,13121,1
1070,rrn16,13122,1
1071,rrn16,13123,1
1072,rrn16,13124,1
1073,rrn16,13125,1
1074,rrn16,13126,1
1075,rrn16,13127,1
1076,rrn16,13128,1
1077,rrn16,13129,1
1078,rrn16,13130,1
1079,rrn16,13131,1
1080,rrn16,13132,1
1081,rrn16,13133,1
1082,rrn16,13134,1
1083,rrn16,13135,1
1084,rrn16,13136,1
1085,rrn16,13137,1
1086,rrn16,13138,1
1087,rrn16,13139,1
1088,rrn16,13140,1
1089,rrn16,13141,1
1090,rrn16,13142,1
1091,rrn16,13143,1
1092,rrn16,13144,1
1093,rrn16,13145,1
1094,rrn16,13146,1
1095,rrn16,13147,1
1096,rrn16,13148,1
1097,rrn16,13149,1
1098,rrn16,13150,1
1099,rrn16,13151,1
1100,rrn16,13152,1
1101,rrn16,13153,1
1102,rrn16,13154,1
1103,rrn16,13155,1
1104,rrn16,13156,1
1105,rrn16,13157,1
1106,rrn16,13158,1
1107,rrn16,13159,1
1108,rrn16,13160,1
1109,rrn16,13161,1
1110,rrn16,13162,1
1111,rrn16,13163,1
1112,rrn16,13164,1
1113,rrn16,13165,1
1114,rrn16,13166,1
1115,rrn16,13167,1
1116,rrn16,13168,1
1117,rrn16,13169,1
1118,rrn16,13170,1
1119,rrn16,13171,1
1120,rrn16,13172,1
1121,rrn16,13173,1
1122,rrn16,13174,1
1123,rrn16,13175,1
1124,rrn16,13176,1
1125,rrn16,13177,1
1126,rrn16,13178,1
1127,rrn16,13179,1
1128,rrn16,13180,1
1129,rrn16,13181,1
1130,rrn16,13182,1
1131,rrn16,13183,1
1132,rrn16,13184,1
1133,rrn16,13185,1
1134,rrn16,13186,1
1135,rrn16,13187,1
1136,rrn16,13188,1
1137,rrn16,13189,1
1138,rrn16,13190,1
1139,rrn16,13191,1
1140,rrn16,13192,1
1141,rrn16,13193,1
1142,rrn16,13194,1
1143,rrn16,13195,1
1144,rrn16,13196,1
1145,rrn16,13197,1
1146,rrn16,13198,1
1147,rrn16,13199,1
1148,rrn16,13200,1
1149,rrn16,13201,1
1150,rrn16,13202,1
1151,rrn16,13203,1
1152,rrn16,13204,1
1153,rrn16,13205,1
1154,rrn16,13206,1
1155,rrn16,13207,1
1156,rrn16,13208,1
1157,rrn16,13209,1
1158,rrn16,13210,1
1159,rrn16,13211,1
1160,rrn16,13212,1
1161,rrn16,13213,1
1162,rrn16,13214,1
1163,rrn16,13215,1
1164,rrn16,13216,1
1165,rrn16,13217,1
1166,rrn16,13218,1
1167,rrn16,13219,1
1168,rrn16,13220,1
1169,rrn16,13221,1
1170,rrn16,13222,1
1171,rrn16,13223,1
1172,rrn16,13224,1
1173,rrn16,13225,1
1174,rrn16,13226,1
1175,rrn16,13227,1
1176,rrn16,13228,1
1177,rrn16,13229,1
1178,rrn16,13230,1
1179,rrn16,13231,1
1180,rrn16,13232,1
1181,rrn16,13233,1
1182,rrn16,13234,1
1183,rrn16,13235,1
1184,rrn16,13236,1
1185,rrn16,13237,1
1186,rrn16,13238,1
1187,rrn16,13239,1
1188,rrn16,13240,1
1189,rrn16,13241,1
1190,rrn16,13242,1
1191,rrn16,13243,1
1192,rrn16,13244,1
1193,rrn16,13245,1
1194,rrn16,13246,1
1195,rrn16,13247,1
1196,rrn16,13248,1
1197,rrn16,13249,1
1198,rrn16,13250,1
1199,rrn16,13251,1
1200,rrn16,13252,1
1201,rrn16,13253,1
1202,rrn16,13254,1
1203,rrn16,13255,1
1204,rrn16,13256,1
1205,rrn16,13257,1
1206,rrn16,13258,1
1207,rrn16,13259,1
1208,rrn16,13260,1
1209,rrn16,13261,1
1210,rrn16,13262,1
1211,rrn16,13263,1
1212,rrn16,13264,1
1213,rrn16,13265,1
1214,rrn16,13266,1
1215,rrn16,13267,1
1216,rrn16,13268,1
1217,rrn16,13269,1
1218,rrn16,13270,1
1219,rrn16,13271,1
1220,rrn16,13272,1
1221,rrn16,13273,1
0,trnV,13273,1
1,trnV,13274,1
2,trnV,13275,1
3,trnV,13276,1
4,trnV,13277,1
5,trnV,13278,1
6,trnV,13279,1
7,trnV,13280,1
8,trnV,13281,1
9,trnV,13282,1
10,trnV,13283,1
11,trnV,13284,1
12,trnV,13285,1
13,trnV,13286,1
14,trnV,13287,1
15,trnV,13288,1
16,trnV,13289,1
17,trnV,13290,1
18,trnV,13291,1
19,trnV,13292,1
20,trnV,13293,1
21,trnV,13294,1
22,trnV,13295,1
23,trnV,13296,1
24,trnV,13297,1
25,trnV,13298,1
26,trnV,13299,1
27,trnV,13300,1
28,trnV,13301,1
29,trnV,13302,1
30,trnV,13303,1
31,trnV,13304,1
32,trnV,13305,1
33,trnV,13306,1
34,trnV,13307,1
35,trnV,13308,1
36,trnV,13309,1
37,trnV,13310,1
38,trnV,13311,1
39,trnV,13312,1
40,trnV,13313,1
41,trnV,13314,1
42,trnV,13315,1
43,trnV,13316,1
44,trnV,13317,1
45,trnV,13318,1
46,trnV,13319,1
47,trnV,13320,1
48,trnV,13321,1
49,trnV,13322,1
50,trnV,13323,1
51,trnV,13324,1
52,trnV,13325,1
53,trnV,13326,1
54,trnV,13327,1
55,trnV,13328,1
56,trnV,13329,1
57,trnV,13330,1
58,trnV,13331,1
59,trnV,13332,1
60,trnV,13333,1
0,rrn12,13333,1
1,rrn12,13334,1
2,rrn12,13335,1
3,rrn12,13336,1
4,rrn12,13337,1
5,rrn12,13338,1
6,rrn12,13339,1
7,rrn12,13340,1
8,rrn12,13341,1
9,rrn12,13342,1
10,rrn12,13343,1
11,rrn12,13344,1
